   310	   405	begynnelse
   311	   406	dansk
   312	   407	makt
   313	   409	Danmark
   314	   410	tredje
   315	   412	hus
   316	   413	offisiell
   317	   415	styre
   318	   416	historisk
   319	   418	lik
   320	   420	hovedstad
   321	   421	fast
   322	   422	øye
   323	   423	inn
   324	   424	utvikling
   325	   426	bygning
   326	   427	hjelp
   327	   430	linje
   328	   431	endre
   329	   433	nevne
   330	   434	fortelle
   331	   435	hva
   332	   436	rest
   333	   437	betydning
   334	   438	likevel
   335	   439	lov
   336	   440	ende
   337	   442	problem
   338	   443	du
   339	   444	nær
   340	   445	markere
   341	   446	fare
   342	   447	tro
   343	   448	arrangere
   344	   450	mor
   345	   451	måned
   346	   454	spill
   347	   455	tradisjonell
   348	   456	la
   349	   457	sentrum
   350	   459	valg
   351	   461	tittel
   352	   462	knytte
   353	   463	by
   354	   466	produksjon
   355	   469	offentlig
   356	   470	kjøpe
   357	   476	rike
   358	   477	angripe
   359	   478	hevde
   360	   479	beskrive
   361	   480	falle
   362	   481	fly
   363	   482	kraftig
   364	   483	meget
   365	   484	eie
   366	   486	hete
   367	   490	soldat
   368	   492	regel
   369	   493	høre
   370	   496	enkel
   371	   498	jeg
   372	   499	fri
   373	   500	representere
   374	   501	system
   375	   502	fjell
   376	   503	verk
   377	   505	biskop
   378	   507	bakgrunn
   379	   508	sitte
   380	   509	hvordan
   381	   510	vie
   382	   515	utføre
   383	   516	reise
   384	   517	tape
   385	   520	dyr
   386	   521	direkte
   387	   522	farge
   388	   528	dekke
   389	   529	kirke
   390	   530	for
   391	   531	uke
   392	   532	dersom
   393	   533	russisk
   394	   534	hvilken
   395	   535	sige
   396	   538	pris
   397	   540	nasjonal
   398	   541	dra
   399	   543	krone
   400	   544	vite
   401	   546	stadig
   402	   547	lette
   403	   548	sommer
   404	   550	handle
   405	   551	skuespiller
   406	   554	litt
   407	   555	samfunn
   408	   557	kanskje
   409	   559	inntil
   410	   560	tilfelle
   411	   561	mulighet
   412	   562	plan
   413	   563	bilde
   414	   564	resultat
   415	   565	slutte
   416	   567	helle
   417	   568	jord
   418	   569	flagg
   419	   570	erstatte
   420	   571	vanskelig
   421	   576	sak
   422	   577	gift
   423	   579	lys
   424	   581	kilde
   425	   583	krav
   426	   586	datter
   427	   587	gjelde
   428	   589	vår
   429	   593	virke
   430	   595	program
   431	   597	åpen
   432	   599	alltid
   433	   602	suksess
   434	   603	Trondheim
   435	   604	kultur
   436	   605	kropp
   437	   607	hav
   438	   608	bryte
   439	   609	naturlig
   440	   611	stamme
   441	   612	land
   442	   613	oppdage
   443	   614	politiker
   444	   615	egentlig
   445	   616	myndighet
   446	   619	tjeneste
   447	   623	distrikt
   448	   624	stor
   449	   625	svart
   450	   627	orden
   451	   629	bred
   452	   630	miste
   453	   631	gate
   454	   632	sel
   455	   633	fremdeles
   456	   634	tall
   457	   635	Russland
   458	   639	tradisjon
   459	   641	ødelegge
   460	   642	hjem
   461	   644	kreve
   462	   645	nord
   463	   646	politikk
   464	   648	gård
   465	   649	samling
   466	   650	enten
   467	   651	organisere
   468	   652	opprør
   469	   653	interesse
   470	   654	prise
   471	   658	lære
   472	   660	behandle
   473	   662	hund
   474	   664	tett
   475	   669	hode
   476	   670	altså
   477	   671	venn
   478	   672	ganske
   479	   673	fjell
   480	   675	gjennomføre
   481	   679	slekt
   482	   680	tale
   483	   682	fange
   484	   684	fungere
   485	   686	sammenheng
   486	   687	anta
   487	   689	fotball
   488	   690	yr
   489	   692	be
   490	   693	samarbeid
   491	   694	par
   492	   696	trolig
   493	   699	ledelse
   494	   700	musikk
   495	   701	motor
   496	   703	klasse
   497	   705	film
   498	   708	prøve
   499	   709	bevegelse
   500	   710	etterhvert
   501	   713	foran
   502	   714	band
   503	   716	is
   504	   717	kultur
   505	   722	under
   506	   723	merke
   507	   724	statsminister
   508	   725	topp
   509	   727	litteratur
   510	   729	høst
   511	   731	rase
   512	   732	bære
   513	   733	avtale
   514	   735	skade
   515	   736	bevare
   516	   738	ferdig
   517	   739	utvide
   518	   740	tegne
   519	   742	ansvar
   520	   745	kongelig
   521	   746	seier
   522	   749	Island
   523	   750	retning
   524	   752	vare
   525	   753	snar
   526	   755	avdeling
   527	   756	plante
   528	   757	rik
   529	   759	uavhengig
   530	   761	ellers
   531	   762	hard
   532	   763	tett
   533	   764	time
   534	   765	and
   535	   767	snakke
   536	   768	sikre
   537	   769	kjempe
   538	   770	veldig
   539	   771	uttale
   540	   772	representant
   541	   774	årsak
   542	   778	artikkel
   543	   780	generell
   544	   782	virksomhet
   545	   783	skyte
   546	   784	kjøre
   547	   788	elev
   548	   789	venstre
   549	   790	ene
   550	   792	sanger
   551	   793	betale
   552	   794	slippe
   553	   795	ren
   554	   797	kone
   555	   799	personlig
   556	   801	konge
   557	   804	grunn
   558	   805	høyre
   559	   808	økonomi
   560	   811	posisjon
   561	   813	dronning
   562	   814	sjø
   563	   815	figur
   564	   817	mengde
   565	   820	hente
   566	   822	motstand
   567	   823	hjelpe
   568	   824	punkt
   569	   825	høyde
   570	   826	minne
   571	   828	vant
   572	   830	re
   573	   834	penge
   574	   836	prest
   575	   839	tanke
   576	   849	hellig
   577	   850	Sovjetunionen
   578	   851	Japan
   579	   852	bruker
   580	   853	minutt
   581	   854	burde
   582	   858	våpen
   583	   860	bytte
   584	   861	dyp
   585	   862	gull
   586	   863	egenskap
   587	   864	vann
   588	   865	hendelse
   589	   866	bygg
   590	   867	spørsmål
   591	   869	verdi
   592	   870	nasjonal
   593	   872	flykte
   594	   873	status
   595	   874	kontakt
   596	   877	vitenskapelig
   597	   880	full
   598	   881	fjerne
   599	   883	tap
   600	   886	student
   601	   888	opprinnelse
   602	   889	kritikk
   603	   890	definere
   604	   893	oversette
   605	   894	forskjell
   606	   895	skifte
   607	   897	lege
   608	   900	tvinge
   609	   901	fin
   610	   904	delvis
   611	   905	enda
   612	   906	flyplass
   613	   910	ekteskap
   614	   911	stykke
   615	   912	endelig
   616	   914	rift
   617	   918	avslutte
   618	   919	nekte
   619	   921	båt
   620	   923	Irland
   621	   924	is
   622	   926	metode
   623	   927	drift
   624	   930	besøke
   625	   933	kraft
   626	   935	presse
   627	   938	unge
   628	   939	stoppe
   629	   944	arbeider
   630	   945	synge
   631	   946	stemme
   632	   947	Finland
   633	   948	blande
   634	   950	informasjon
   635	   951	bort
   636	   952	vin
   637	   953	religion
   638	   954	påvirke
   639	   955	råd
   640	   958	rom
   641	   959	vinter
   642	   960	beholde
   643	   962	kilo
   644	   963	praksis
   645	   964	betegne
   646	   966	luft
   647	   967	nødvendig
   648	   969	renne
   649	   970	stjerne
   650	   972	luft
   651	   973	utsette
   652	   974	ting
   653	   975	registrere
   654	   977	begrense
   655	   979	effekt
   656	   983	selvstendig
   657	   984	planlegge
   658	   985	nummer
   659	   988	herre
   660	   990	meie
   661	   991	måle
   662	   993	formell
   663	   995	museum
   664	   996	prosjekt
   665	   998	publisere
   666	   999	forskning
   667	  1002	male
   668	  1005	flåte
   669	  1006	mat
   670	  1007	alvorlig
   671	  1011	stein
   672	  1012	tre
   673	  1013	politi
   674	  1014	inne
   675	  1015	redaktør
   676	  1016	vin
   677	  1018	Østerrike
   678	  1022	havn
   679	  1023	bonde
   680	  1024	historiker
   681	  1025	energi
   682	  1027	fjerde
   683	  1030	grønn
   684	  1031	natt
   685	  1034	beskytte
   686	  1035	blå
   687	  1036	Nordland
   688	  1038	fordel
   689	  1039	nærhet
   690	  1040	sjø
   691	  1042	Afrika
   692	  1045	vekt
   693	  1046	tydelig
   694	  1049	forsvar
   695	  1050	spor
   696	  1051	nasjon
   697	  1054	operasjon
   698	  1058	scene
   699	  1059	stilling
   700	  1061	gud
   701	  1062	Nederland
   702	  1064	stand
   703	  1066	behov
   704	  1068	konkurranse
   705	  1069	blad
   706	  1071	fotballspiller
   707	  1072	uttrykk
   708	  1073	kaste
   709	  1074	fugl
   710	  1077	dikt
   711	  1079	fortelling
   712	  1080	brenne
   713	  1083	fengsel
   714	  1086	sikker
   715	  1087	alder
   716	  1088	forbli
   717	  1093	trenge
   718	  1094	formål
   719	  1097	motstander
   720	  1102	fjord
   721	  1104	fot
   722	  1108	utdanning
   723	  1110	fullstendig
   724	  1112	omtale
   725	  1113	poeng
   726	  1114	trene
   727	  1116	natur
   728	  1117	skog
   729	  1120	avstand
   730	  1121	forsker
   731	  1122	rykke
   732	  1123	nivå
   733	  1124	vel
   734	  1128	larve
   735	  1129	gul
   736	  1130	daglig
   737	  1132	hundre
   738	  1133	nærmere
   739	  1135	love
   740	  1136	ute
   741	  1137	fullføre
   742	  1138	brev
   743	  1139	mil
   744	  1141	bil
   745	  1144	populær
   746	  1145	bakke
   747	  1147	spise
   748	  1152	hvit
   749	  1153	kunstner
   750	  1154	flertall
   751	  1155	art
   752	  1157	søster
   753	  1158	ramme
   754	  1160	mel
   755	  1161	verke
   756	  1163	hindre
   757	  1165	gutt
   758	  1167	bringe
   759	  1169	handel
   760	  1171	dato
   761	  1172	virkelig
   762	  1177	vinge
   763	  1178	viss
   764	  1179	overfor
   765	  1180	kontrollere
   766	  1184	sørge
   767	  1187	skaffe
   768	  1188	materiale
   769	  1191	bo
   770	  1193	tung
   771	  1198	eier
   772	  1199	dukke
   773	  1200	tjene
   774	  1204	etse
   775	  1206	oppleve
   776	  1207	rettighet
   777	  1208	prosent
   778	  1213	evne
   779	  1220	treffe
   780	  1221	krysse
   781	  1223	kald
   782	  1224	kunnskap
   783	  1228	hest
   784	  1229	røde
   785	  1230	betrakte
   786	  1233	forbinde
   787	  1234	kontrakt
   788	  1235	fylle
   789	  1236	marked
   790	  1237	forening
   791	  1238	fremme
   792	  1239	feil
   793	  1241	ro
   794	  1242	avgjørende
   795	  1244	anlegg
   796	  1245	rute
   797	  1247	egg
   798	  1248	tak
   799	  1251	synes
   800	  1252	ansvarlig
   801	  1254	akseptere
   802	  1256	tenke
   803	  1257	utseende
   804	  1261	varm
   805	  1262	forslag
   806	  1263	vokse
   807	  1264	mørk
   808	  1268	anledning
   809	  1273	forsvare
   810	  1275	tilstand
   811	  1277	foreslå
   812	  1279	telle
   813	  1280	kaptein
   814	  1281	Sveits
   815	  1284	syn
   816	  1285	samarbeide
   817	  1292	feste
   818	  1294	sammenligne
   819	  1303	Tromsø
   820	  1304	vente
   821	  1305	vekst
   822	  1306	nordmann
   823	  1307	beskrivelse
   824	  1308	publikum
   825	  1309	militær
   826	  1314	forklare
   827	  1315	tur
   828	  1316	lyd
   829	  1318	ære
   830	  1320	innsats
   831	  1321	finsk
   832	  1322	kulturell
   833	  1323	innhold
   834	  1324	pasient
   835	  1327	fang
   836	  1328	fabrikk
   837	  1330	stoff
   838	  1334	lærer
   839	  1335	arve
   840	  1338	lang
   841	  1342	militær
   842	  1343	sjef
   843	  1344	nærmest
   844	  1347	oppfatte
   845	  1348	svare
   846	  1355	sjelden
   847	  1357	kunst
   848	  1358	sykehus
   849	  1359	hovedsak
   850	  1361	mangel
   851	  1364	fisk
   852	  1365	true
   853	  1368	Hellas
   854	  1369	fred
   855	  1370	tårn
   856	  1371	festival
   857	  1372	hann
   858	  1373	gitar
   859	  1375	dal
   860	  1377	grave
   861	  1379	formann
   862	  1381	generasjon
   863	  1382	seile
   864	  1383	praktisk
   865	  1384	dør
   866	  1385	sand
   867	  1386	medføre
   868	  1387	sykdom
   869	  1388	såkalt
   870	  1389	alene
   871	  1390	ring
   872	  1391	mening
   873	  1393	mo
   874	  1394	kombinere
   875	  1395	stige
   876	  1397	menighet
   877	  1398	løpe
   878	  1400	forandre
   879	  1404	svak
   880	  1405	direktør
   881	  1406	natur
   882	  1410	stein
   883	  1416	sol
   884	  1417	sei
   885	  1418	bestemme
   886	  1419	undersøkelse
   887	  1421	vurdere
   888	  1422	hvem
   889	  1427	mektig
   890	  1435	passe
   891	  1437	utnytte
   892	  1438	grense
   893	  1440	løs
   894	  1444	tier
   895	  1446	fort
   896	  1447	unngå
   897	  1448	ski
   898	  1449	hån
   899	  1451	lese
   900	  1455	grunne
   901	  1458	språk
   902	  1459	familie
   903	  1462	kritisere
   904	  1463	forlate
   905	  1464	stein
   906	  1465	karakter
   907	  1466	helse
   908	  1468	jord
   909	  1469	skole
   910	  1470	henge
   911	  1473	trykke
   912	  1476	nemlig
   913	  1479	sølv
   914	  1482	varme
   915	  1483	strekke
   916	  1484	frykte
   917	  1485	regulere
   918	  1486	vakker
   919	  1487	oppmerksomhet
   920	  1488	institusjon
   921	  1490	side
   922	  1492	sør
   923	  1494	positiv
   924	  1495	del
   925	  1496	ve
   926	  1497	bevege
   927	  1499	vær
   928	  1500	halvdel
   929	  1504	åpning
   930	  1505	feire
   931	  1508	dialekt
   932	  1510	ytre
   933	  1513	valg
   934	  1514	tonn
   935	  1515	bor
   936	  1516	skrift
   937	  1520	øy
   938	  1521	presentere
   939	  1523	maskin
   940	  1524	jakt
   941	  1526	mangle
   942	  1530	lys
   943	  1531	insekt
   944	  1532	Amerika
   945	  1539	klokke
   946	  1541	trekk
   947	  1542	fullt
   948	  1543	ennå
   949	  1545	vise
   950	  1547	cup
   951	  1549	føle
   952	  1552	sol
   953	  1553	fattig
   954	  1558	unne
   955	  1561	butikk
   956	  1562	mat
   957	  1568	avvise
   958	  1571	sjel
   959	  1574	hav
   960	  1576	rot
   961	  1577	lys
   962	  1579	anslå
   963	  1583	lyd
   964	  1586	gjeld
   965	  1587	parti
   966	  1589	bra
   967	  1591	håp
   968	  1593	bein
   969	  1596	journalist
   970	  1598	dyrke
   971	  1600	hemmelig
   972	  1602	frivillig
   973	  1603	Bodø
   974	  1604	fotballklubb
   975	  1606	ro
   976	  1608	stiftelse
   977	  1609	vind
   978	  1611	dommer
   979	  1615	høy
   980	  1618	riktig
   981	  1619	Belgia
   982	  1620	kontor
   983	  1621	bank
   984	  1628	bevis
   985	  1629	løsning
   986	  1630	ekstra
   987	  1631	musikalsk
   988	  1633	filme
   989	  1634	ungdom
   990	  1635	bibel
   991	  1643	kandidat
   992	  1646	tiår
   993	  1648	ukjent
   994	  1650	middel
   995	  1654	daværende
   996	  1656	oversettelse
   997	  1657	klare
   998	  1659	rygg
   999	  1664	leire
  1000	  1667	administrasjon
  1001	  1671	sein
  1002	  1672	bekrefte
  1003	  1674	vis
  1004	  1675	etnisk
  1005	  1677	rykte
  1006	  1678	mesterskap
  1007	  1680	organ
  1008	  1681	radio
  1009	  1682	femte
  1010	  1684	lik
  1011	  1685	binde
  1012	  1687	frihet
  1013	  1689	gull
  1014	  1690	erfaring
  1015	  1691	do
  1016	  1694	forårsake
  1017	  1696	min
  1018	  1698	reform
  1019	  1699	press
  1020	  1701	smal
  1021	  1702	rom
  1022	  1703	nordover
  1023	  1704	prinsesse
  1024	  1705	møtes
  1025	  1711	bok
  1026	  1714	hjemme
  1027	  1715	menneske
  1028	  1717	fag
  1029	  1720	sene
  1030	  1725	rive
  1031	  1727	fiske
  1032	  1728	flat
  1033	  1729	synlig
  1034	  1730	rød
  1035	  1733	vekk
  1036	  1735	jente
  1037	  1739	tilbud
  1038	  1742	slette
  1039	  1743	sikkerhet
  1040	  1744	radio
  1041	  1747	plante
  1042	  1748	nabo
  1043	  1749	nasjonalpark
  1044	  1751	forbedre
  1045	  1752	dreie
  1046	  1753	datamaskin
  1047	  1754	menneskelig
  1048	  1756	ve
  1049	  1758	milliard
  1050	  1759	forhindre
  1051	  1760	mannskap
  1052	  1763	serie
  1053	  1764	helse
  1054	  1765	kritiker
  1055	  1766	vegg
  1056	  1767	student
  1057	  1768	die
  1058	  1770	medisin
  1059	  1771	heve
  1060	  1773	bibliotek
  1061	  1779	fiske
  1062	  1780	banke
  1063	  1785	helst
  1064	  1786	andel
  1065	  1787	universitet
  1066	  1792	lagre
  1067	  1794	fastland
  1068	  1795	tilpasse
  1069	  1797	ball
  1070	  1799	utvalg
  1071	  1800	etterkommer
  1072	  1802	tabell
  1073	  1803	hit
  1074	  1804	hende
  1075	  1805	design
  1076	  1806	nærmeste
  1077	  1807	politi
  1078	  1811	olje
  1079	  1812	anklage
  1080	  1814	vinner
  1081	  1820	spiss
  1082	  1822	bak
  1083	  1826	Finnmark
  1084	  1827	nøyaktig
  1085	  1828	jo
