cid	Job Title	STYRK 08	STYRK 08 label	STYRK 08 description
May be helpful for translation/understanding
Job Titles	North Sami Language Translations
May contain more than one term and  also synonyms	Comments for reimport, e.g. no such word/translation in North Sami Language, questions, etc.
67032	Akademiske yrke	2	Akademiske yrker	2:Akademiske yrke		
67037	Realistar, sivilingeniørar mm.	21	Realistar, sivilingeniørar mm.	21:Realistar, sivilingeniørar mm.		
67038	Fysikarar, kjemikarar mm.	211	Fysikarar, kjemikarar mm.	211:Fysikarar, kjemikarar mm.		
23083	Astrofysiker	2111	Fysikarar og astronomar	2111:Fysikarar og astronomar_x000D_
_x000D_
Fysikere og astronomer_x000D_
Fysikere og astronomer driver forskning og utvikler begreper og teorier innen sine_x000D_
fag._x000D_
I arbeidsoppgavene kan inngå å:_x000D_
• forske og utvikle begreper og teorier, dataprogrammering og metodikk knyttet_x000D_
til fysikk og astronomi_x000D_
• utføre eksperimenter, tester og analyser på felter som mekanikk,_x000D_
termodynamikk, elektronikk, kommunikasjon, kraftgenerering og distribusjon, aerodynamikk, optikk, sonikk, fjernanalyse, magnetisme,_x000D_
kjernefysikk og astronomi_x000D_
• vurdere resultater av undersøkelser og eksperimenter og utforme konklusjoner_x000D_
hovedsakelig ved hjelp av matematiske teknikker og modeller_x000D_
• utvikle og forbedre praktiske anvendelser av fysiske og astronomiske prinsipper_x000D_
og teknikker_x000D_
• observere, analysere og tolke himmelfenomener og utvikle metoder, numeriske_x000D_
modeller og teknikker for å utvikle kunnskap på områder som navigasjon,_x000D_
satellittkommunikasjon, utforskning av verdensrommet, himmellegemer og_x000D_
kosmisk stråling_x000D_
• utvikle, implementere og opprettholde standarder og protokoller for måling av_x000D_
fysiske fenomen for bruk av kjerneteknologi i industriell og medisinsk bruk_x000D_
• utarbeide vitenskapelige artikler og rapporter		
23082	Astronom	2111	Fysikarar og astronomar	2111:Fysikarar og astronomar_x000D_
_x000D_
Fysikere og astronomer_x000D_
Fysikere og astronomer driver forskning og utvikler begreper og teorier innen sine_x000D_
fag._x000D_
I arbeidsoppgavene kan inngå å:_x000D_
• forske og utvikle begreper og teorier, dataprogrammering og metodikk knyttet_x000D_
til fysikk og astronomi_x000D_
• utføre eksperimenter, tester og analyser på felter som mekanikk,_x000D_
termodynamikk, elektronikk, kommunikasjon, kraftgenerering og distribusjon, aerodynamikk, optikk, sonikk, fjernanalyse, magnetisme,_x000D_
kjernefysikk og astronomi_x000D_
• vurdere resultater av undersøkelser og eksperimenter og utforme konklusjoner_x000D_
hovedsakelig ved hjelp av matematiske teknikker og modeller_x000D_
• utvikle og forbedre praktiske anvendelser av fysiske og astronomiske prinsipper_x000D_
og teknikker_x000D_
• observere, analysere og tolke himmelfenomener og utvikle metoder, numeriske_x000D_
modeller og teknikker for å utvikle kunnskap på områder som navigasjon,_x000D_
satellittkommunikasjon, utforskning av verdensrommet, himmellegemer og_x000D_
kosmisk stråling_x000D_
• utvikle, implementere og opprettholde standarder og protokoller for måling av_x000D_
fysiske fenomen for bruk av kjerneteknologi i industriell og medisinsk bruk_x000D_
• utarbeide vitenskapelige artikler og rapporter		
66204	Fysikarar og astronomar	2111	Fysikarar og astronomar	2111:Fysikarar og astronomar_x000D_
_x000D_
Fysikere og astronomer_x000D_
Fysikere og astronomer driver forskning og utvikler begreper og teorier innen sine_x000D_
fag._x000D_
I arbeidsoppgavene kan inngå å:_x000D_
• forske og utvikle begreper og teorier, dataprogrammering og metodikk knyttet_x000D_
til fysikk og astronomi_x000D_
• utføre eksperimenter, tester og analyser på felter som mekanikk,_x000D_
termodynamikk, elektronikk, kommunikasjon, kraftgenerering og distribusjon, aerodynamikk, optikk, sonikk, fjernanalyse, magnetisme,_x000D_
kjernefysikk og astronomi_x000D_
• vurdere resultater av undersøkelser og eksperimenter og utforme konklusjoner_x000D_
hovedsakelig ved hjelp av matematiske teknikker og modeller_x000D_
• utvikle og forbedre praktiske anvendelser av fysiske og astronomiske prinsipper_x000D_
og teknikker_x000D_
• observere, analysere og tolke himmelfenomener og utvikle metoder, numeriske_x000D_
modeller og teknikker for å utvikle kunnskap på områder som navigasjon,_x000D_
satellittkommunikasjon, utforskning av verdensrommet, himmellegemer og_x000D_
kosmisk stråling_x000D_
• utvikle, implementere og opprettholde standarder og protokoller for måling av_x000D_
fysiske fenomen for bruk av kjerneteknologi i industriell og medisinsk bruk_x000D_
• utarbeide vitenskapelige artikler og rapporter		
129036	Forskningsrådgiver (fysikk og astronomi)	2111	Fysikarar og astronomar	2111:Fysikarar og astronomar_x000D_
_x000D_
Fysikere og astronomer_x000D_
Fysikere og astronomer driver forskning og utvikler begreper og teorier innen sine_x000D_
fag._x000D_
I arbeidsoppgavene kan inngå å:_x000D_
• forske og utvikle begreper og teorier, dataprogrammering og metodikk knyttet_x000D_
til fysikk og astronomi_x000D_
• utføre eksperimenter, tester og analyser på felter som mekanikk,_x000D_
termodynamikk, elektronikk, kommunikasjon, kraftgenerering og distribusjon, aerodynamikk, optikk, sonikk, fjernanalyse, magnetisme,_x000D_
kjernefysikk og astronomi_x000D_
• vurdere resultater av undersøkelser og eksperimenter og utforme konklusjoner_x000D_
hovedsakelig ved hjelp av matematiske teknikker og modeller_x000D_
• utvikle og forbedre praktiske anvendelser av fysiske og astronomiske prinsipper_x000D_
og teknikker_x000D_
• observere, analysere og tolke himmelfenomener og utvikle metoder, numeriske_x000D_
modeller og teknikker for å utvikle kunnskap på områder som navigasjon,_x000D_
satellittkommunikasjon, utforskning av verdensrommet, himmellegemer og_x000D_
kosmisk stråling_x000D_
• utvikle, implementere og opprettholde standarder og protokoller for måling av_x000D_
fysiske fenomen for bruk av kjerneteknologi i industriell og medisinsk bruk_x000D_
• utarbeide vitenskapelige artikler og rapporter		
55455	Sivilingeniør (akustikk)	2111	Fysikarar og astronomar	2111:Fysikarar og astronomar_x000D_
_x000D_
Fysikere og astronomer_x000D_
Fysikere og astronomer driver forskning og utvikler begreper og teorier innen sine_x000D_
fag._x000D_
I arbeidsoppgavene kan inngå å:_x000D_
• forske og utvikle begreper og teorier, dataprogrammering og metodikk knyttet_x000D_
til fysikk og astronomi_x000D_
• utføre eksperimenter, tester og analyser på felter som mekanikk,_x000D_
